qid,text,answer,source,text_norm
CD_RISC_18,I make unpopular or difficult decisions.,Emotional,Human13,I make unpopular or difficult decisions
CD_RISC_18,I make unpopular or difficult decisions.,Intellectual,Human14,I make unpopular or difficult decisions
CD_RISC_18,I make unpopular or difficult decisions.,Environmental,Human15,I make unpopular or difficult decisions
CD_RISC_18,I make unpopular or difficult decisions.,Intellectual,Human16,I make unpopular or difficult decisions
CD_RISC_18,I make unpopular or difficult decisions.,Emotional,Human17,I make unpopular or difficult decisions
CD_RISC_18,I make unpopular or difficult decisions.,Intellectual,Human18,I make unpopular or difficult decisions
CD_RISC_18,I make unpopular or difficult decisions.,Social,Human19,I make unpopular or difficult decisions
CD_RISC_18,I make unpopular or difficult decisions.,Intellectual,Human20,I make unpopular or difficult decisions
CD_RISC_18,I make unpopular or difficult decisions.,Emotional,Human21,I make unpopular or difficult decisions
CD_RISC_18,I make unpopular or difficult decisions.,Intellectual,Human22,I make unpopular or difficult decisions
CD_RISC_18,I make unpopular or difficult decisions.,Intellectual,Human23,I make unpopular or difficult decisions
CD_RISC_18,I make unpopular or difficult decisions.,Emotional,Human24,I make unpopular or difficult decisions
CD_RISC_18,I make unpopular or difficult decisions.,Intellectual,Human25,I make unpopular or difficult decisions
CD_RISC_18,I make unpopular or difficult decisions.,Intellectual,Human26,I make unpopular or difficult decisions
CD_RISC_18,I make unpopular or difficult decisions.,Social,Human27,I make unpopular or difficult decisions
CD_RISC_18,I make unpopular or difficult decisions.,Environmental,Human28,I make unpopular or difficult decisions
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human01,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human02,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human03,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human04,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human05,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human06,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human07,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human08,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human09,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human10,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human11,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human12,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human13,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human14,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human15,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human16,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human17,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human18,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Environmental,Human19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human20,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Intellectual,Human21,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human22,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human23,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human24,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human25,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human26,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human27,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_19,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",Emotional,Human28,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger"
CD_RISC_2,I have one close and secure relationship.,Social,Human01,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human02,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Emotional,Human03,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human04,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human05,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Emotional,Human06,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human07,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human08,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human09,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human10,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human11,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human12,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human13,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human14,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human15,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human16,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human17,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human18,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Emotional,Human19,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human20,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human21,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human22,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human23,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human24,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human25,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human26,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human27,I have one close and secure relationship
CD_RISC_2,I have one close and secure relationship.,Social,Human28,I have one close and secure relationship
CD_RISC_20,I have to act on a hunch.,Emotional,Human01,I have to act on a hunch
CD_RISC_20,I have to act on a hunch.,Emotional,Human02,I have to act on a hunch
