qid,text,answer,source,text_norm
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Spiritual,Human05,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Spiritual,Human06,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Spiritual,Human07,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Spiritual,Human08,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Emotional,Human09,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Spiritual,Human10,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Spiritual,Human11,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Spiritual,Human12,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Spiritual,Human13,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Intellectual,Human14,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Emotional,Human15,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Occupational,Human16,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Social,Human17,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Occupational,Human18,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Emotional,Human19,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Spiritual,Human20,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Spiritual,Human21,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Spiritual,Human22,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Occupational,Human23,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Occupational,Human24,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Spiritual,Human25,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Spiritual,Human26,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Spiritual,Human27,I sometimes feel as if I've done all there is to do in life
PWB_10,I sometimes feel as if I've done all there is to do in life.5,Environmental,Human28,I sometimes feel as if I've done all there is to do in life
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Emotional,Human01,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Emotional,Human02,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Emotional,Human03,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Emotional,Human04,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Spiritual,Human05,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Emotional,Human06,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Spiritual,Human07,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Spiritual,Human08,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Emotional,Human09,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Spiritual,Human10,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Spiritual,Human11,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Occupational,Human12,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Emotional,Human13,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Intellectual,Human14,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Emotional,Human15,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Occupational,Human16,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Emotional,Human17,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Social,Human18,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Occupational,Human19,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Spiritual,Human20,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Spiritual,Human21,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Spiritual,Human22,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Occupational,Human23,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Emotional,Human24,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Spiritual,Human25,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Spiritual,Human26,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Spiritual,Human27,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.",Emotional,Human28,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.2",Emotional,Human01,"When I look at the story of my life, I am pleased with how things have turned out so far"
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far.2",Emotional,Human02,"When I look at the story of my life, I am pleased with how things have turned out so far"
