qid,text_norm,answer,source
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_2,"When I look at the story of my life, I am pleased with how things have turned out so far",Occupational,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Social,ChatGPT-5.2
